v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4,CATEGORY-ENCODED
ham,dont know thing that wrong everyso often panick start goin bout bein good enough ‰û,,,,0
ham,alright im outhav good night,,,,0
ham,tri make anoth butt,,,,0
ham,hope feel great pl fill abiola,,,,0
ham,though shd go n fun bar town someth ‰ûò sound ok,,,,0
ham,1 go write msg 2 put dictionari mode 3cover screen hand 4press ltgt 5gentli remov ur hand interest,,,,0
spam,bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 10pmin 2 stop text call 08712460324,,,,1
spam,500 new mobil 2004 must go txt nokia 89545 collect todayfrom å£1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction,,,,1
ham,final readi fyi,,,,0
ham,aunti huai juan never pick phone,,,,0
spam,doubl min doubl txt 12 price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402 call2optoutlf56,,,,1
ham,ya tel wat ur problem,,,,0
spam,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 150ptone 16 repli hl 4info,,,,1
ham,dnt wnt tlk wid u,,,,0
ham,spend day wait ideal path appear front us forget path made walk wait goodnight,,,,0
ham,ok arm feel weak cuz got shot go anoth time,,,,0
ham,pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei alreadi see netno ticket availablei want book ticket tackl,,,,0
ham,storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moralon 4get name person," bt not his girlfrnd... G o o d n i g h t . . .@""",,,0
ham,that ok pop ask bout someth said youd around tonght wen girl come,,,,0
ham,e best 4 ur exam later,,,,0
ham,hope ur head doesnt hurt 2 much plough way pile iron stay chinki tonight come round like,,,,0
ham,oh ki think wi nz player unsold,,,,0
ham,haha got fast lose weight thk muz go 4 month den got effect geelat go aust put bk e weight,,,,0
ham,wonder got onlin love gone net cafe get phone recharg friend net think boytoy,,,,0
ham,haha kid papa need drug,,,,0
ham,thk shld b ya wana go 4 lesson haha go one whole stretch,,,,0
ham,oh ok,,,,0
ham,r still meet 4 dinner tonight,,,,0
ham,that cool gentleman treat digniti respect,,,,0
ham,shall start hear,,,,0
ham,wait 4 u lor need 2 feel bad lar,,,,0
ham,check got detail messag,,,,0
ham,regist sinco paye log icicibankcom enter urn ltgt confirm bewar fraud share disclos urn anyon,,,,0
ham,decid peopl care stuff vote care stuff loser,,,,0
ham,kaiez enjoy ur tuition gee thk e second option sound beta ill go yan jiu den msg u,,,,0
ham,regist sinco paye log icicibankcom enter urn ltgt confirm bewar fraud share disclos urn anyon,,,,0
ham,cool fun practic make babi,,,,0
ham,actual get readi leav hous,,,,0
ham,kkani special today,,,,0
spam,urgent import inform o2 user today lucki day 2 find log onto httpwwwurawinnercom fantast surpris await,,,,1
ham,got ta,,,,0
ham,ive got ten buck jay noncomitt,,,,0
ham,hungri,,,,0
ham,pl speak custom machan,,,,0
ham,somewher beneath pale moon light someon think u dream come true goodnit amp sweet dream,,,,0
ham,wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da,,,,0
spam,dear uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18 yr,,,,1
ham,wat ur opinion abt abt charact,,,,0
ham,jay snicker tell x total fuck chord speak,,,,0
ham,nofew hour beforew hair cut,,,,0
ham,wonder co dun rem see silver car thk saw black one,,,,0
ham,lmao take pic send,,,,0
ham,speak feel word better silenc gud mrng,,,,0
ham,she current scotland,,,,0
ham,work week,,,,0
spam,congratul ur award either å£500 cd gift voucher free entri 2 å£100 weekli draw txt music 87066 tnc wwwldewcom 1 win150ppmx3age16,,,,1
ham,lol great im get hungri,,,,0
ham,ye saw messag,,,,0
ham,ill mu like ltgt second,,,,0
ham,ok,,,,0
ham,thing r good thanx got exam march ive done revis fran still boyf ive got ta interviw 4 exet bit worriedx,,,,0
ham,tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari," I'll come up""",,,0
spam,sale arsen dartboard good condit doubl trebl,,,,1
ham,dont look back build coat dont want get sick hurri home wear coat gym,,,,0
ham,pain person thought alway tri keep everybodi happi time nobodi recognis alon,,,,0
ham,thank love wish rock,,,,0
ham,intrepid duo great time see soon,,,,0
ham,ask sen come chennai search job,,,,0
ham,dad went oredi,,,,0
ham,ju hope true missin co im realli missin havent done anyth feel guilti yet,,,,0
ham,wat late still earli mah juz go 4 dinner lor aiya dunno,,,,0
ham,arm fine how cardiff uni,,,,0
ham,fact leav think addi goe back school tue wed,,,,0
ham,cool breez bright sun fresh flower twitter bird wait wish u goodmorn amp nice day,,,,0
ham,yago restaur,,,,0
ham,ok askd u knw tht,,,,0
spam,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod å£250 cash everi wk txt pod 84128 tsc wwwtextpodnet custcar 08712405020,,,,1
ham,duck chinchilla,,,,0
ham,marriag function,,,,0
ham,look like u wil b get headstart im leav bout 230ish u r desper compani could head earlierw goin meet rummer,,,,0
ham,don‰û÷t give fli monkey wot think certainli don‰û÷t mind friend mine,,,,0
spam,regist optin subscrib ur draw 4 å£100 gift voucher enter receipt correct an 80062 what no1 bbc chart,,,,1
ham,say thanks2,,,,0
ham,msg rajini come,,,,0
ham,ya ì take ure practic lesson start june,,,,0
ham,that good need drug,,,,0
ham,stupidit possibl,,,,0
ham,ì decid faster co si go home liao,,,,0
spam,summer final fanci chat flirt sexi singl yr area get match repli summer free 2 join optout txt stop help08714742804,,,,1
ham,u sleep go take haha got spi wat onlin check n repli mail lor,,,,0
spam,clair havin borin time alon u wan na cum 2nite chat 09099725823 hope 2 c u luv clair xx callså£1minmoremobsemspobox45po139wa,,,,1
ham,fight world easi u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose,,,,0
spam,bought one rington get text cost 3 pound offer tone etc,,,,1
ham,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriageprogram edha lyf nt yet ovr chikkuali vargu lyfu meow meowd,,,,0
ham,kinda first one get twelv aah speak tomo,,,,0
spam,09066362231 urgent mobil 07xxxxxxxxx å£2000 bonu caller prize 020603 2nd attempt reach call 09066362231 asap,,,,1
ham,ok good later come find ì c lucki told ì go earlier later pple take finish ì,,,,0
ham,wat make u thk ill fall actual thk im quit prone 2 fall lucki dad home ask come n fetch alreadi,,,,0
spam,07801543489 guarante latest nokia phone 40gb ipod mp3 player å£500 prize txt wordcollect no83355 tcllc nyusa 150pmt msgrcvd18,,,,1
ham,account refil success inr ltdecimalgt keralacircl prepaid account balanc rs ltdecimalgt transact id kr ltgt,,,,0
ham,wont touch permiss,,,,0
spam,hi luci hubbi meetin day fri b alon hotel u fanci cumin pl leav msg 2day 09099726395 luci x callså£1minmobsmorelkpobox177hp51fl,,,,1
ham,7 wonder world 7th 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm 1st ur love friendship good morn dear,,,,0
ham,take small dose tablet fever,,,,0
ham,oh u must taken real valentin shop first,,,,0
ham,sent email ‰ûò address incomm right,,,,0
ham,gon na blake night might abl get littl earli,,,,0
ham,friendship game play word say doesnt start march end may tomorrow yesterday today e,,,,0
ham,nice waitshould text right im gon na pay ticket ya know,,,,0
ham,im watch lotr w si di aft u wan 2 meet 4 dinner nite,,,,0
ham,keep away like,,,,0
ham,think far find check googl map place dorm,,,,0
ham,trip ok quit tire lor uni start today ok 4 co im take modul ju concentr final yr project,,,,0
ham,alway say welp,,,,0
ham,im guy browsin compulsori,,,,0
ham,ok,,,,0
ham,puriti friendship two smile read forward messageit smile see name gud evng musthu,,,,0
ham,sorri ill call later,,,,0
ham,add dont realli care cant least get dude fuck hey money want,,,,0
ham,hello lover goe new job happi think wake slave send teas kiss across sea,,,,0
ham,told number gautham,,,,0
ham,tell need investig anywher,,,,0
ham,ok juz receiv,,,,0
ham,cant believ said mani thing morn realli want say good morn love beauti morn see librari later,,,,0
spam,account credit 500 free text messag activ txt word credit 80488 tc www80488biz,,,,1
ham,end might still vomit okay everyth come,,,,0
ham,moneya youmoney aint thinghow sha,,,,0
ham,everyth weather keep extra warm cold noth seriou pl lot vitamin c,,,,0
ham,hey gal anyon u go e drive centr tmr,,,,0
ham,im alway yahoo messeng send messag ill get may send mobil mode sha ill get repli,,,,0
ham,im put readi lttimegt,,,,0
ham,time n smile r two crucial thing life sometim time make us forget smile sometim someon smile make us forget time gud noon,,,,0
spam,sm ac jsco energi high u may know 2channel 2day ur leadership skill r strong psychic repli an wquestion end repli end jsco,,,,1
ham,hostbas idp linux system,,,,0
spam,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call,,,,1
ham,dawhat plan,,,,0
ham,ill ltgt ok,,,,0
ham,oh god im almost home,,,,0
ham,total video convert free download type googl search,,,,0
spam,thank vote sing along star karaok mobil free link repli sing,,,,1
ham,wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da,,,,0
ham,sound like someth someon test would sayi,,,,0
ham,u love someon dont make love u much u love much dont want love anyon except gud nit,,,,0
ham,petei phone still jenni colleg leannewhat,,,,0
ham,oop sorri check dont mind pick tomo half eight station would ok,,,,0
ham,hey sweet wonder moment might come want send file someon wont go yahoo connect suck rememb set page go download format disc could tell know way download big file download stuff directli internet help would great prey teas kiss,,,,0
ham,how champ leav glasgow,,,,0
ham,kall bestcongrat,,,,0
ham,wonder youll get text,,,,0
ham,need come home give good lovin,,,,0
spam,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist,,,,1
ham,shall ask one thing dont mistak,,,,0
ham,check wid corect spele ie sarcasm,,,,0
spam,urgent mobil award å£2000 bonu caller prize 10803 2nd attempt contact call 08714719523 box95qu bt nation rate,,,,1
ham,angri happen dear,,,,0
ham,thk u dun haf 2 hint e forum alreadi lor co told ron n darren go 2 tell shuhui,,,,0
ham,yup ok thanx,,,,0
ham,hict employe,,,,0
ham,pl pl find aunt nike,,,,0
ham,wow love sooo much know bare stand wonder day goe well love think miss,,,,0
ham,scream mean shout,,,,0
ham,hey happen de alright,,,,0
ham,pick receipt someth earlier,,,,0
ham,think chennai well settl,,,,0
ham,oh dang didnt mean send lol,,,,0
ham,unfortun ive found pick sister airport even dont think ill go tri go one th,,,,0
ham,horribl bf v hungri,,,,0
ham,rememb day,,,,0
spam,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422land roww1jhl 16,,,,1
ham,how feel mr real valentin yo valentin even tho u hardli play,,,,0
ham,sound good finger make difficult type,,,,0
ham,midnight earliest,,,,0
ham,your sure im tri make xavier smoke dont want smoke told smoke much,,,,0
ham,k come nordstrom your done,,,,0
ham,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream,,,,0
ham,press confer da,,,,0
spam,hello orang 1 month free access game news sport plu 10 free text 20 photo messag repli ye term appli wwworangecoukow,,,,1
ham,complet degre use join financ,,,,0
ham,good afternoon love job prospect miss lazi bleak hmmm happi fill love,,,,0
ham,shant disturb u anymor jia,,,,0
ham,bishan lar nearer need buy earli co buy got ta park car,,,,0
ham,dont know oh,,,,0
ham,dude sux snake got old raiden got buff,,,,0
ham,say hi get ass back south tampa prefer kegger,,,,0
ham,e msg ju u said thank gift,,,,0
ham,u,,,,0
ham,ok dear call chechi,,,,0
ham,yeah tote u wan na,,,,0
ham,ok found di pierr cardin one look normal cost 20 sale,,,,0
ham,good sleep rhythm person establish rhythm bodi learn use want know,,,,0
ham,wat r u,,,,0
ham,messag truro hospit ext phone phone side,,,,0
ham,singl line big mean miss anyth 4 ur best life," don't miss ur best life for anything... Gud nyt...""",,,0
ham,got ga money chanc gang want go grand natur adventur,,,,0
ham,dnt worryus ice piec cloth packalso take 2 tablet,,,,0
ham,dude saw park car sunroof pop sux,,,,0
ham,get readi put excel sub face,,,,0
ham,tmrw im finish 9 door,,,,0
ham,ltgt g saw day ago guy want sell wifi ltgt 3g ltgt that blank,,,,0
ham,late,,,,0
ham,whatev im pretti piss,,,,0
ham,today accept dayu accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi,,,,0
ham,dont much imag class,,,,0
ham,noi got rumour go buy apart chennai,,,,0
ham,near kalainar tv officethenampet,,,,0
spam,ur cashbal current 500 pound maxim ur cashin send go 86688 150pmsg cc 08718720201 hgsuite3422land roww1j6hl,,,,1
spam,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021 hgsuite3422land roww1j6hl,,,,1
ham,si catch e show e afternoon im watch w c u wan 2 watch today tmr lor,,,,0
ham,sound gd haha wah u yan jiu fast liao,,,,0
ham,nosi guess idk react im freak,,,,0
ham,rememb hurt day satan impost mene pay priceso itmay destini keep go u said pray get mind get,,,,0
ham,make girl happi difficult make girl happi u need 1 friend 2 companion 3 lover 4 chef ltgt good listen ltgt organ ltgt good boyfriend ltgt clean ltgt sympathet ltgt athlet ltgt warm ltgt courag ltgt determin ltgt true ltgt depend ltgt intellig ltgt psychologist ltgt pest extermin ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniy pudunga venaam,,,,0
ham,princess bet brotha chase,,,,0
ham,shall book chez jule half eight that ok,,,,0
ham,hhahhaahahah rofl wtf nig leonardo room someth,,,,0
ham,yep derek hous see sunday lt3,,,,0
ham,cool let know kick around ltgt ill day,,,,0
ham,sorri ill call later,,,,0
ham,wonder would okay call uncl john let know thing nigeria r ltgt dollar 2year sent know strain plan pay back everi dime give everi dime expect anyth practic someth like,,,,0
ham,charg transfer charg withdraw anyhow like,,,,0
ham,dont search love let love find u that call fall love bcoz u dont forc u fall u know smeon hold u bslvyl,,,,0
ham,4 let go bill miller,,,,0
ham,love set soul fire spark flame big rawr flame xoxo,,,,0
ham,somewhr someon sure made 4 u god decid perfect time make u meet dat person till den enjoy ur crush,,,,0
ham,that honeymoon outfit,,,,0
ham,help propos go back tomorrow,,,,0
spam,privat 2003 account statement show 800 unredeem point call 08719899230 identifi code 41685 expir 071104,,,,1
ham,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn,,,,0
ham,pl confirm time collect chequ,,,,0
spam,regist subscrib yr draw 4 å£100 gift voucher b enter receipt correct an next olymp txt an 80062,,,,1
spam,urgent mobil number award å£2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm,,,,1
ham,daddi take good care,,,,0
ham,yeah probabl still got ta check leo,,,,0
ham,kthen special,,,,0
ham,carlo take sweet time usual let know patti donew smoke ill tell haul ass,,,,0
ham,ok pa noth problem,,,,0
ham,heard job im go wildlif talk tonight u want2com that2worzel wizzl whatev,,,,0
